AL, 16, 2004113000, 03, BAMD,  36, 314N,  524W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMD,  48, 295N,  529W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMD,  60, 276N,  528W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMD,  72, 258N,  511W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMD,  84, 244N,  479W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMD,  96, 237N,  434W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMD, 108, 237N,  397W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMD, 120, 236N,  369W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMM,  12, 317N,  510W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMM,  24, 321N,  519W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMM,  36, 314N,  526W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMM,  48, 299N,  533W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMM,  60, 283N,  536W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMM,  72, 265N,  528W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMM,  84, 246N,  515W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMM,  96, 228N,  502W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMM, 108, 210N,  502W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMM, 120, 196N,  513W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMS,  12, 315N,  511W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMS,  24, 321N,  519W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMS,  36, 319N,  522W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMS,  48, 312N,  528W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMS,  60, 303N,  530W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMS,  72, 291N,  516W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMS,  84, 279N,  493W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMS,  96, 269N,  472W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMS, 108, 258N,  460W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, BAMS, 120, 249N,  461W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, CLIP,  12, 318N,  509W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, CLIP,  24, 327N,  515W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, CLIP,  36, 333N,  516W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, CLIP,  48, 338N,  511W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, CLIP,  72, 344N,  487W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, CLP5,  12, 319N,  505W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, CLP5,  24, 331N,  505W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, CLP5,  36, 344N,  499W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, CLP5,  48, 356N,  487W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, CLP5,  60, 368N,  469W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, CLP5,  72, 379N,  451W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, CLP5,  84, 391N,  429W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, CLP5,  96, 401N,  408W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, CLP5, 108, 412N,  388W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, CLP5, 120, 423N,  369W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, DSHP,   0, 307N,  497W,  45,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, DSHP,  12, 317N,  510W,  51,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, DSHP,  24, 321N,  519W,  55,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, DSHP,  36, 314N,  526W,  55,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, DSHP,  48, 299N,  533W,  52,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, DSHP,  60, 283N,  536W,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, DSHP,  72, 265N,  528W,  44,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, DSHP,  84, 246N,  515W,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, DSHP,  96, 228N,  502W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, DSHP, 108, 210N,  502W,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, DSHP, 120, 196N,  513W,  18,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, DSNS,   0, 307N,  497W,  45,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, DSNS,  12, 317N,  510W,  52,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, DSNS,  24, 321N,  519W,  57,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, DSNS,  36, 314N,  526W,  57,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, DSNS,  48, 299N,  533W,  55,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, DSNS,  60, 283N,  536W,  52,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, DSNS,  72, 265N,  528W,  47,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, DSNS,  84, 246N,  515W,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, DSNS,  96, 228N,  502W,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, DSNS, 108, 210N,  502W,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, DSNS, 120, 196N,  513W,  17,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDL,   0, 306N,  498W,  49,  991,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDL,   6, 308N,  504W,  40,  992,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDL,  12, 312N,  506W,  52,  993,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDL,  18, 316N,  511W,  41,  994,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDL,  24, 319N,  510W,  42,  995,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDL,  30, 323N,  508W,  34,  997,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDL,  36, 325N,  503W,  34,  998,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDL,  42, 325N,  499W,  32,  998,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDL,  48, 322N,  496W,  30,  999,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDL,  54, 319N,  492W,  29,  999,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDL,  60, 316N,  487W,  27, 1001,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDL,  66, 316N,  480W,  28, 1000,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDL,  72, 316N,  467W,  27, 1002,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDL,  78, 319N,  453W,  30, 1001,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDL,  84, 324N,  437W,  29, 1003,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDL,  90, 332N,  420W,  29, 1003,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDL,  96, 342N,  403W,  29, 1005,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDL, 102, 357N,  382W,  29, 1006,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDL, 108, 383N,  363W,  27, 1006,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDL, 114, 390N,  346W,  27, 1006,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDL, 120, 410N,  317W,  28, 1006,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDT,   0, 306N,  498W,  45,  994, XX,  34, NEQ,  645,   67,   54,  294, 
AL, 16, 2004113000, 03, GFDT,   6, 309N,  505W,  36,  993, XX,  34, NEQ,  349,    0,    0,  149, 
AL, 16, 2004113000, 03, GFDT,  12, 313N,  507W,  44,  994, XX,  34, NEQ,  350,    0,  163,  163, 
AL, 16, 2004113000, 03, GFDT,  18, 319N,  511W,  38,  995, XX,  34, NEQ,    0,  120,  150,    0, 
AL, 16, 2004113000, 03, GFDT,  24, 320N,  512W,  38,  996, XX,  34, NEQ,    0,  154,    0,    0, 
AL, 16, 2004113000, 03, GFDT,  30, 323N,  508W,  32,  998, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDT,  36, 326N,  503W,  32,  999, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDT,  42, 325N,  499W,  30,  999, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDT,  48, 323N,  495W,  29, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDT,  54, 320N,  492W,  27, 1000, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDT,  60, 317N,  488W,  26, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDT,  66, 316N,  480W,  27, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDT,  72, 317N,  468W,  26, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDT,  78, 320N,  452W,  29, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDT,  84, 326N,  436W,  29, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDT,  90, 334N,  418W,  28, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDT,  96, 344N,  401W,  29, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDT, 102, 358N,  379W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDT, 108, 380N,  361W,  25, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDT, 114, 397N,  339W,  26, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDT, 120, 417N,  317W,  27, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, GFDT, 126, 430N,  286W,  35, 1005, XX,  34, NEQ,    0,   45,    0,    0, 
AL, 16, 2004113000, 03, LBAR,   0, 307N,  497W,  45,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, LBAR,  12, 323N,  503W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, LBAR,  24, 339N,  501W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, LBAR,  36, 350N,  499W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, LBAR,  48, 350N,  490W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, LBAR,  60, 352N,  483W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, LBAR,  72, 355N,  469W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, LBAR,  84, 352N,  446W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, LBAR,  96, 349N,  414W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, LBAR, 108, 349N,  382W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, LBAR, 120, 350N,  353W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, NGPS,   0, 301N,  496W,  31, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, NGPS,   6, 307N,  502W,  27, 1001, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, NGPS,  12, 311N,  509W,  27, 1002, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, NGPS,  18, 316N,  514W,  23, 1003, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, NGPS,  24, 318N,  513W,  22, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, NGPS,  30, 318N,  514W,  24, 1004, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, NGPS,  36, 315N,  513W,  23, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, NGPS,  42, 308N,  512W,  23, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, NGPS,  48, 297N,  512W,  20, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, NGPS,  54, 288N,  511W,  19, 1006, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, NGPS,  60, 283N,  511W,  15, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, NGPS,  66, 282N,  508W,  15, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, NGPS,  72, 275N,  502W,  16, 1008, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, NGPS,  78, 267N,  496W,  15, 1007, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, NGPS,  84, 260N,  490W,  12, 1009, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, NGPS,  90, 256N,  487W,  13, 1010, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, NGPS,  96, 248N,  477W,  11, 1012, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, NGPS, 102, 235N,  474W,  10, 1011, XX,  34, NEQ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHF5,   0,   0N,    0W,  45,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHF5,  12,   0N,    0W,  50,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHF5,  24,   0N,    0W,  52,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHF5,  36,   0N,    0W,  54,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHF5,  48,   0N,    0W,  54,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHF5,  60,   0N,    0W,  54,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHF5,  72,   0N,    0W,  55,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHF5,  84,   0N,    0W,  56,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHF5,  96,   0N,    0W,  52,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHF5, 108,   0N,    0W,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHF5, 120,   0N,    0W,  44,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHFR,  12,   0N,    0W,  52,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHFR,  24,   0N,    0W,  57,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHFR,  36,   0N,    0W,  61,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHFR,  48,   0N,    0W,  64,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHFR,  60,   0N,    0W,  66,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHFR,  72,   0N,    0W,  68,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHIP,   0, 307N,  497W,  45,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHIP,  12, 317N,  510W,  51,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHIP,  24, 321N,  519W,  55,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHIP,  36, 314N,  526W,  55,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHIP,  48, 299N,  533W,  52,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHIP,  60, 283N,  536W,  49,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHIP,  72, 265N,  528W,  44,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHIP,  84, 246N,  515W,  36,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHIP,  96, 228N,  502W,  30,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHIP, 108, 210N,  502W,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHIP, 120, 196N,  513W,  18,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHNS,   0, 307N,  497W,  45,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHNS,  12, 317N,  510W,  52,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHNS,  24, 321N,  519W,  57,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHNS,  36, 314N,  526W,  57,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHNS,  48, 299N,  533W,  55,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHNS,  60, 283N,  536W,  52,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHNS,  72, 265N,  528W,  47,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHNS,  84, 246N,  515W,  39,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHNS,  96, 228N,  502W,  32,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHNS, 108, 210N,  502W,  24,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, SHNS, 120, 196N,  513W,  17,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, XTRP,  12, 318N,  515W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, XTRP,  24, 329N,  534W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, XTRP,  36, 340N,  552W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, XTRP,  48, 351N,  571W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, XTRP,  60, 362N,  591W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, XTRP,  72, 373N,  610W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, XTRP,  84, 384N,  630W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, XTRP,  96, 394N,  650W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, XTRP, 108, 405N,  670W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113000, 03, XTRP, 120, 416N,  691W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 01, CARQ, -24, 290N,  478W,  35,    0, XX,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0, INVEST    ,  , 
AL, 16, 2004113006, 01, CARQ, -18, 296N,  479W,  35,    0, XX,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0, INVEST    ,  , 
AL, 16, 2004113006, 01, CARQ, -12, 302N,  488W,  40,    0, XX,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X, 306,  10, INVEST    ,  , 
AL, 16, 2004113006, 01, CARQ,  -6, 307N,  497W,  45,    0, XX,  34, AAA,    0,    0,    0,    0,    0,    0,   0,   0,   0,   L,   0,   X,   0,   0, INVEST    ,  , 
AL, 16, 2004113006, 01, CARQ,   0, 308N,  506W,  45,  997, XX,  34, NEQ,  200,    0,    0,  200, 1014,  300,  45,   0,   0,   L,   0,   X, 300,   9, INVEST    , D, 
AL, 16, 2004113006, 01, CARQ,   0, 308N,  506W,  45,  997, XX,  50, NEQ,    0,    0,    0,    0, 1014,  300,  45,   0,   0,   L,   0,   X, 300,   9, INVEST    , D, 
AL, 16, 2004113006, 01, CARQ,   0, 308N,  506W,  45,  997, XX,  64, NEQ,    0,    0,    0,    0, 1014,  300,  45,   0,   0,   L,   0,   X, 300,   9, INVEST    , D, 
AL, 16, 2004113006, 03, A90E,   0, 308N,  506W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, A90E,  12, 316N,  520W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, A90E,  24, 314N,  523W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, A90E,  36, 309N,  515W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, A90E,  48, 300N,  497W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, A90E,  60, 305N,  489W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, A90E,  72, 310N,  466W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, A90E,  84, 316N,  442W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, A90E,  96, 322N,  419W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, A90E, 108, 323N,  387W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, A90E, 120, 328N,  362W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, A98E,   0, 308N,  506W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, A98E,  12, 316N,  520W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, A98E,  24, 314N,  523W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, A98E,  36, 309N,  515W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, A98E,  48, 300N,  497W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, A98E,  60, 305N,  489W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, A98E,  72, 311N,  466W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, A98E,  84, 317N,  442W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, A98E,  96, 323N,  419W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, A98E, 108, 325N,  387W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, A98E, 120, 331N,  360W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, AEMN,   0, 305N,  502W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, AEMN,   6, 311N,  505W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, AEMN,  12, 317N,  509W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, AEMN,  18, 322N,  508W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, AEMN,  24, 326N,  506W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, AEMN,  30, 328N,  499W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, AEMN,  36, 329N,  493W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, AEMN,  42, 329N,  485W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, AEMN,  48, 329N,  477W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, AEMN,  54, 330N,  473W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 16, 2004113006, 03, AEMN,  60, 333N,  467W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
